product_id,product_name,category,price
PROD56809,LightGray Strategy,Consumables,24.66
PROD00001,Reverse-engineered holistic interface,Hardware,266.62
PROD36211,Brown Individual,Consumables,246.36
PROD60200,RoyalBlue Watch,Software,40.25
PROD66789,Chair,Subscription,499.6
PROD52740,User-friendly regional throughput,Hardware,51.94
PROD00862,Difficult,Subscription,402.35
PROD72354,Networked dynamic open architecture,Service,29.06
PROD04931,Law,Software,139.79
PROD30451,Orchid Hope,Service,74.48
PROD46075,Father,Subscription,61.31
PROD10717,Store,Subscription,135.47
PROD62018,Public-key clear-thinking service-desk,Subscription,15.1
PROD98132,LawnGreen Recognize,Software,27.66
PROD40143,So,Subscription,277.41
PROD37195,Persistent heuristic challenge,Hardware,362.41
PROD74539,Role,Hardware,209.68
PROD69565,Rather,Consumables,418.24
PROD99720,YellowGreen Maybe,Consumables,309.47
PROD18847,ForestGreen Store,Software,76.5
PROD54873,DeepPink Reach,Subscription,433.15
PROD68217,Name,Service,82.84
PROD21294,DarkTurquoise Radio,Service,428.57
PROD85800,Order,Software,287.11
PROD64817,Grass-roots encompassing moratorium,Consumables,240.67
PROD56450,Attention,Software,260.23
PROD20623,SkyBlue Office,Software,350.36
PROD17941,CadetBlue Far,Software,98.34
PROD73831,Bill,Software,228.65
PROD59763,Secured object-oriented firmware,Consumables,38.39
PROD94579,Bag,Hardware,281.79
PROD66716,Sharable national circuit,Service,201.63
PROD24748,Member,Consumables,117.09
PROD59034,Secured disintermediate knowledge user,Subscription,219.82
PROD35008,Develop,Hardware,342.6
PROD50610,AliceBlue Purpose,Consumables,299.36
PROD83934,Triple-buffered static parallelism,Hardware,162.7
PROD57782,Reverse-engineered directional intranet,Hardware,42.26
PROD36575,Style,Hardware,225.71
PROD57579,Crimson Husband,Software,439.91
PROD45628,Indeed,Subscription,230.46
PROD59014,Future-proofed needs-based frame,Hardware,173.09
PROD99728,Customizable scalable benchmark,Software,324.43
PROD71839,Main,Consumables,447.64
PROD37250,Cover,Hardware,473.95
PROD24543,Cross-group didactic solution,Subscription,241.27
PROD87303,Universal modular circuit,Service,334.08
PROD25101,Great,Hardware,234.51
PROD77258,Free,Software,11.5
PROD80129,Enhanced transitional challenge,Consumables,14.72
PROD04458,Customizable bandwidth-monitored matrix,Service,65.75
PROD35433,MediumVioletRed Them,Software,33.51
PROD72683,As,Software,222.74
PROD11484,Compatible client-driven frame,Subscription,61.28
PROD26807,Opportunity,Software,375.38
PROD53733,What,Consumables,452.39
PROD53542,DarkKhaki Food,Software,292.3
PROD86421,Aquamarine Serve,Consumables,482.06
PROD02240,MediumAquaMarine North,Subscription,158.83
PROD27264,Goal,Hardware,195.09
PROD68542,FloralWhite Around,Subscription,239.24
PROD47176,Machine,Hardware,358.14
PROD02565,Upgradable client-server process improvement,Software,86.96
PROD27637,Dark,Service,64.57
PROD47894,His,Service,19.67
PROD85651,Decentralized coherent superstructure,Subscription,73.42
PROD83155,Public-key system-worthy workforce,Hardware,132.77
PROD63236,Lavender Draw,Software,279.76
PROD59739,Seamless empowering methodology,Hardware,305.31
PROD59259,Peace,Service,306.46
PROD79158,Seek,Software,178.83
PROD00871,Memory,Consumables,400.01
PROD65900,Silver Resource,Software,384.92
PROD92980,Khaki Room,Consumables,268.63
PROD97375,My,Consumables,391.58
PROD53493,Realigned real-time process improvement,Subscription,21.58
PROD28013,PaleGreen Quickly,Hardware,39.19
PROD44430,Digitized client-driven model,Subscription,103.15
PROD49683,Guess,Service,329.63
PROD82901,Optimized analyzing architecture,Hardware,241.16
PROD97042,Violet Compare,Service,164.83
PROD76577,Pressure,Subscription,480.76
PROD64505,DarkCyan Federal,Subscription,230.3
PROD74032,Programmable object-oriented monitoring,Service,24.45
PROD67538,Suffer,Consumables,40.09
PROD14528,Future-proofed 3rdgeneration groupware,Service,464.34
PROD84285,Balanced needs-based productivity,Subscription,244.49
PROD21297,Reactive even-keeled ability,Software,178.83
PROD46016,Such,Subscription,214.89
PROD76435,DarkSalmon Night,Subscription,194.45
PROD34738,Shake,Subscription,124.84
PROD59792,Programmable non-volatile moderator,Subscription,187.01
PROD33291,Recently,Subscription,429.46
PROD43843,GreenYellow Play,Software,439.4
PROD69790,NavajoWhite Left,Service,366.99
PROD36680,Right,Subscription,260.61
PROD91848,Right-sized grid-enabled protocol,Consumables,386.96
PROD26620,Wheat Accept,Service,313.74
PROD82328,Automated 5thgeneration encoding,Consumables,39.74
PROD87850,ForestGreen Lead,Consumables,217.91
PROD37675,DarkCyan Argue,Service,32.91
PROD48891,Dog,Service,160.6
PROD13517,LimeGreen System,Service,51.69
PROD18172,Upgradable executive system engine,Software,423.92
PROD77126,Idea,Consumables,453.84
PROD61487,Networked executive alliance,Service,93.11
PROD65764,Quality-focused human-resource definition,Hardware,94.42
PROD51496,Instead,Service,136.24
PROD68549,Innovative zero tolerance leverage,Service,60.23
PROD02636,Automated responsive methodology,Subscription,233.49
PROD61315,History,Software,394.72
PROD20723,Concern,Service,497.86
PROD88008,Pink Charge,Software,496.02
PROD95834,SeaShell Early,Service,484.29
PROD84446,Because,Hardware,415.09
PROD27383,DarkMagenta Hospital,Service,106.26
PROD81302,Expanded high-level concept,Software,129.97
PROD80132,Enterprise-wide client-server alliance,Consumables,231.07
PROD05635,Proactive user-facing function,Software,240.9
PROD08046,Bar,Software,191.15
PROD10293,De-engineered multimedia flexibility,Software,200.29
PROD78658,Billion,Service,224.1
PROD26893,Fundamental hybrid success,Consumables,449.9
PROD80497,Total responsive time-frame,Software,431.12
PROD56370,South,Consumables,435.1
PROD26870,Weight,Subscription,140.51
PROD96734,LavenderBlush Occur,Software,246.82
PROD05248,Couple,Hardware,77.82
PROD21555,LightSeaGreen Participant,Hardware,441.36
PROD18796,Team-oriented asynchronous policy,Subscription,314.62
PROD44490,DarkOrange Wonder,Consumables,488.76
PROD02390,Robust bifurcated orchestration,Subscription,344.25
PROD85072,Vision-oriented local framework,Software,113.5
PROD49411,Professional,Subscription,68.66
PROD23666,IndianRed Only,Service,50.18
PROD59589,MistyRose History,Hardware,401.67
PROD60306,Multi-channeled incremental project,Consumables,477.59
PROD19893,DimGray Admit,Service,109.95
PROD05080,LimeGreen Why,Hardware,16.66
PROD39694,MediumSpringGreen Partner,Software,198.65
PROD63812,MediumSpringGreen Company,Software,251.52
PROD08493,Synergistic object-oriented contingency,Hardware,108.72
PROD31797,Business-focused zero tolerance productivity,Consumables,341.81
PROD58669,Claim,Subscription,433.44
PROD94228,Implemented discrete conglomeration,Hardware,168.12
PROD65270,Polarized next generation alliance,Service,447.21
PROD76709,DarkMagenta Why,Software,110.38
PROD56265,Gold Cover,Service,204.26
PROD46663,Majority,Subscription,491.32
PROD68380,MediumOrchid Across,Consumables,497.8
PROD25076,SlateBlue House,Software,297.62
PROD39564,Next,Consumables,308.28
PROD04247,Computer,Consumables,35.35
PROD74633,PapayaWhip Evidence,Subscription,40.16
PROD59019,Orchid Page,Hardware,300.34
PROD90001,Bisque Build,Service,423.8
PROD08095,Open-source explicit focus group,Hardware,159.17
PROD77766,Cyan Speech,Hardware,463.37
PROD85613,Week,Service,352.86
PROD18421,Well,Consumables,334.95
PROD50901,Happen,Software,69.37
PROD51810,Phased multimedia implementation,Software,262.4
PROD17043,Claim,Service,466.4
PROD81379,OrangeRed Position,Hardware,156.3
PROD98001,Apply,Hardware,117.43
PROD14833,Down-sized discrete info-mediaries,Software,328.76
PROD15691,HotPink Although,Subscription,160.64
PROD22815,HoneyDew Statement,Consumables,248.47
PROD63168,OrangeRed Smile,Hardware,391.56
PROD36079,Reactive real-time knowledge user,Hardware,89.29
PROD42194,View,Consumables,22.88
PROD44910,Optimized fault-tolerant orchestration,Subscription,295.67
PROD79577,Interest,Subscription,192.83
PROD03393,Aquamarine Dinner,Software,217.85
PROD61015,Us,Consumables,139.6
PROD46156,Fill,Consumables,446.65
PROD09937,FireBrick Example,Subscription,327.45
PROD13347,Fine,Subscription,62.28
PROD98130,Eight,Subscription,443.02
PROD82010,Extended asynchronous workforce,Subscription,158.16
PROD12446,OliveDrab Son,Subscription,23.62
PROD39114,Configurable zero-defect function,Software,21.53
PROD47539,Team-oriented bifurcated access,Consumables,310.16
PROD96364,Networked empowering encoding,Software,48.15
PROD38676,Expanded bi-directional forecast,Service,231.33
PROD71559,Public-key client-server productivity,Hardware,65.46
PROD62367,MediumSeaGreen Book,Hardware,100.17
PROD01888,House,Software,368.79
PROD16972,SkyBlue Form,Software,455.79
PROD70324,Create,Service,221.38
PROD76633,Team-oriented encompassing support,Hardware,295.29
PROD41985,Up,Hardware,397.99
PROD35420,It,Subscription,252.41
PROD69504,Specific,Software,113.01
PROD73759,ForestGreen Although,Consumables,194.4
PROD84845,Exclusive discrete strategy,Consumables,433.51
PROD63660,Networked context-sensitive emulation,Subscription,269.02
PROD20787,Yellow Chair,Subscription,135.19
PROD32623,Yes,Consumables,150.43
PROD77715,Hair,Consumables,209.49
PROD14428,Intuitive client-server success,Service,151.23
PROD45274,Site,Software,348.89
PROD66689,Who,Service,165.65
PROD32872,LightBlue Man,Service,182.43
PROD56047,There,Service,243.33
PROD68639,Home,Hardware,495.6
PROD41914,Horizontal foreground knowledge user,Hardware,298.0
PROD65536,Decentralized grid-enabled database,Subscription,35.61
PROD36638,Automated multi-tasking time-frame,Consumables,239.88
PROD33949,LightCyan Accept,Service,142.13
PROD35111,Public,Hardware,144.85
PROD49443,Wait,Hardware,359.89
PROD75464,Office,Subscription,225.17
PROD05997,Total real-time frame,Consumables,200.96
PROD11307,Before,Consumables,204.51
PROD36673,Gray Seem,Subscription,264.72
PROD61352,Best,Hardware,453.68
PROD87605,Assimilated secondary database,Hardware,207.92
PROD29421,Seamless dedicated moderator,Service,68.71
PROD36478,Secured high-level implementation,Consumables,23.46
PROD42962,Prepare,Service,97.95
PROD89270,Progressive non-volatile secured line,Software,234.13
PROD14698,PaleVioletRed Which,Service,287.54
PROD42530,Enhanced demand-driven attitude,Service,492.39
PROD65997,MediumPurple Effort,Hardware,38.1
PROD02619,Experience,Consumables,473.04
PROD29124,Finally,Consumables,142.18
PROD83212,MediumAquaMarine Peace,Consumables,308.64
PROD20897,Object-based local orchestration,Subscription,61.37
PROD33426,Gold Send,Software,239.73
PROD18603,IndianRed Store,Subscription,381.36
PROD43098,MediumSeaGreen Perhaps,Subscription,381.34
PROD20772,Versatile high-level leverage,Hardware,237.81
PROD16483,Plant,Software,167.48
PROD24173,Networked bi-directional concept,Service,388.09
PROD05830,DarkOliveGreen Write,Service,300.65
PROD33286,Function-based system-worthy policy,Hardware,306.55
PROD04316,Shoulder,Software,343.97
PROD75421,Also,Consumables,74.06
PROD13504,Self-enabling disintermediate installation,Service,483.66
PROD04616,Automated incremental info-mediaries,Consumables,421.92
PROD98405,Account,Subscription,125.1
PROD02815,Organized encompassing hierarchy,Hardware,426.64
PROD36135,User-friendly motivating project,Hardware,325.78
PROD50542,Society,Software,34.24
PROD43666,Do,Hardware,147.65
PROD65228,Open-architected actuating ability,Hardware,79.59
PROD24418,So,Software,293.6
PROD69768,Balanced human-resource budgetary management,Service,137.41
PROD87127,Family,Consumables,470.55
PROD85136,Hit,Consumables,401.12
PROD09861,MediumSeaGreen And,Hardware,214.06
PROD60780,Silver Protect,Hardware,285.04
PROD26274,Up-sized uniform application,Subscription,391.08
PROD81323,Outside,Service,400.66
PROD18133,Gas,Hardware,166.84
PROD38185,Fundamental responsive database,Hardware,134.27
PROD06377,Continue,Consumables,216.82
PROD37253,Tend,Consumables,120.12
PROD48073,Integrated directional infrastructure,Software,168.62
PROD64794,Orange President,Hardware,55.82
PROD28641,Khaki All,Hardware,68.15
PROD59330,Organized multimedia pricing structure,Service,469.26
PROD56597,Up-sized fault-tolerant groupware,Service,234.48
PROD63695,FireBrick Agency,Service,195.76
PROD54713,Fundamental 5thgeneration flexibility,Consumables,290.33
PROD73124,Stand,Software,371.6
PROD82168,Work,Hardware,220.61
PROD44291,Author,Software,58.39
PROD61687,Synergized interactive alliance,Consumables,103.98
PROD07859,Compatible next generation superstructure,Hardware,227.44
PROD41653,Player,Subscription,367.08
PROD07240,Organic upward-trending neural-net,Subscription,111.56
PROD02679,Lime Money,Software,154.43
PROD04066,How,Service,447.97
PROD28726,SteelBlue Station,Subscription,185.68
PROD82969,Key,Hardware,168.59
PROD44516,Could,Consumables,205.05
PROD19573,Sienna Recently,Software,347.0
PROD99315,DarkGoldenRod May,Hardware,477.53
PROD76507,Compatible zero tolerance intranet,Consumables,471.3
PROD61324,Read,Consumables,108.15
PROD91242,Exclusive multi-state budgetary management,Hardware,50.05
PROD40226,Synergistic zero-defect application,Software,378.65
PROD30420,LightSkyBlue Seven,Subscription,378.92
PROD98145,SkyBlue Product,Hardware,158.26
PROD63715,Networked coherent paradigm,Hardware,493.12
PROD25116,Career,Service,325.98
PROD58479,Digitized interactive knowledgebase,Service,348.22
PROD90718,Tomato Cell,Software,188.17
PROD84372,Land,Subscription,222.88
PROD75790,RosyBrown Soon,Software,437.79
PROD84248,DarkGreen Leave,Subscription,38.13
PROD01976,Configurable transitional capacity,Hardware,106.34
PROD23355,Seven,Software,66.78
PROD16458,Operative 24/7 moratorium,Subscription,109.31
PROD56358,Customizable grid-enabled utilization,Service,442.2
PROD45538,Sienna Heavy,Subscription,82.53
PROD76244,Multi-channeled responsive complexity,Consumables,208.57
PROD40894,Authority,Subscription,482.95
PROD53969,Possible,Consumables,218.25
PROD53712,Face-to-face high-level hub,Hardware,125.38
PROD67753,Tomato Set,Service,145.59
PROD57722,Enhanced impactful middleware,Hardware,449.58
PROD29338,East,Service,294.1
PROD81959,Future-proofed next generation implementation,Subscription,138.23
PROD07164,GreenYellow Choose,Hardware,237.97
PROD22438,Prevent,Service,34.5
PROD76484,Space,Hardware,336.88
PROD53679,Which,Subscription,314.51
PROD01729,Balanced mobile core,Hardware,60.25
PROD27001,Cover,Consumables,78.19
PROD13720,Everything,Subscription,296.72
PROD07049,Visionary 5thgeneration collaboration,Consumables,96.48
PROD03314,Person,Hardware,350.17
PROD29447,Implemented systemic capacity,Consumables,194.6
PROD21318,Mission,Consumables,390.65
PROD53740,City,Subscription,111.52
PROD57522,The,Hardware,216.9
PROD47282,OldLace Heavy,Subscription,30.1
PROD65829,Synergistic heuristic workforce,Software,344.6
PROD27697,Energy,Service,478.99
PROD17196,Red Heavy,Service,88.21
PROD68659,Own,Service,268.76
PROD46566,Test,Hardware,276.57
PROD18958,Salmon Generation,Hardware,343.16
PROD71874,Programmable next generation service-desk,Subscription,127.49
PROD42006,Candidate,Service,180.85
PROD65297,Exist,Hardware,160.02
PROD62791,Financial,Subscription,44.46
PROD62006,Khaki Several,Subscription,103.71
PROD71866,Once,Hardware,292.4
PROD08429,Reduce,Subscription,227.88
PROD89268,Cyan Place,Service,156.97
PROD36725,PapayaWhip Walk,Subscription,179.09
PROD70099,MediumOrchid Wait,Subscription,475.89
PROD63384,Almost,Subscription,11.92
PROD01768,Mandatory holistic parallelism,Software,16.82
PROD61743,PowderBlue Company,Subscription,36.78
PROD77695,DarkOrchid Group,Software,46.48
PROD16106,Hotel,Hardware,259.02
PROD01751,Horizontal well-modulated Internet solution,Service,410.6
PROD33912,The,Service,325.36
PROD74962,FloralWhite Minute,Software,21.32
PROD11345,DarkRed Whom,Software,95.4
PROD44023,Silver Imagine,Subscription,446.37
PROD56999,Decentralized full-range support,Consumables,88.21
PROD95780,AliceBlue Visit,Subscription,287.74
PROD02324,Expert,Consumables,380.09
PROD99199,Turquoise Purpose,Service,183.41
PROD99458,Balanced bottom-line access,Service,341.72
PROD73589,Show,Consumables,204.19
PROD75980,Automated heuristic interface,Hardware,297.09
PROD31935,Will,Software,162.1
PROD43660,MediumSeaGreen Skill,Subscription,277.27
PROD64093,Chocolate Push,Software,355.02
PROD50247,Up-sized real-time approach,Software,10.03
PROD06111,Technology,Software,284.93
PROD56263,Remember,Service,450.03
PROD29085,Visionary dedicated collaboration,Service,299.15
PROD63069,Expanded 4thgeneration leverage,Consumables,191.15
PROD57526,Draw,Subscription,172.43
PROD56667,User-friendly scalable contingency,Software,299.29
PROD99663,Will,Service,279.56
PROD63106,Never,Service,278.62
PROD67471,Profit-focused optimizing groupware,Service,447.91
PROD24057,Name,Hardware,164.11
PROD29376,Recently,Service,313.04
PROD89083,Organic eco-centric installation,Consumables,189.84
PROD29937,Reduce,Subscription,53.62
PROD16988,Current,Service,277.22
PROD35851,Optimized zero administration product,Subscription,27.07
PROD33865,Proactive heuristic benchmark,Service,191.14
PROD79988,Green After,Hardware,497.7
PROD96065,Actually,Subscription,113.51
PROD81575,Balanced disintermediate project,Subscription,425.44
PROD97539,Re-engineered uniform architecture,Hardware,236.88
PROD65884,DarkOrange Where,Subscription,64.11
PROD36854,Live,Software,426.95
PROD41073,Dark,Hardware,332.43
PROD97297,Face-to-face uniform application,Subscription,295.93
PROD94768,Gold Garden,Service,179.58
PROD24557,PapayaWhip Stop,Software,349.43
PROD77858,Recognize,Hardware,284.97
PROD66861,Realize,Service,124.49
PROD68920,Occur,Hardware,91.55
PROD64687,Speech,Service,249.94
PROD74257,BlueViolet Church,Consumables,326.48
PROD71910,GoldenRod Travel,Software,469.73
PROD83567,Diverse well-modulated attitude,Service,64.99
PROD58542,Organized logistical extranet,Hardware,243.15
PROD89636,Theory,Software,17.28
PROD51200,Kind,Software,274.2
PROD87242,Total web-enabled methodology,Hardware,27.11
PROD87417,CornflowerBlue Fight,Software,54.53
PROD29525,Debate,Subscription,32.97
PROD86944,Polarized bi-directional productivity,Service,499.65
PROD10900,Pull,Software,31.34
PROD98247,Enhanced high-level analyzer,Subscription,222.03
PROD62151,Teal Yard,Subscription,130.17
PROD08129,Enhanced neutral paradigm,Consumables,275.47
PROD35808,Realigned reciprocal success,Consumables,259.28
PROD92295,SandyBrown Music,Software,300.96
PROD34180,Devolved intangible secured line,Subscription,132.85
PROD96432,Extended composite utilization,Subscription,297.53
PROD83833,CadetBlue Responsibility,Service,402.47
PROD30233,DarkGray Keep,Consumables,444.82
PROD57230,MediumSlateBlue Development,Hardware,309.08
PROD29451,Smile,Hardware,470.18
PROD24693,DarkMagenta Avoid,Software,117.21
PROD44979,Brown Wear,Subscription,69.77
PROD21213,Write,Consumables,361.12
PROD62021,Statement,Service,487.58
PROD90204,Show,Hardware,413.32
PROD90415,HoneyDew Mrs,Consumables,282.95
PROD99291,Score,Consumables,270.18
PROD16365,Explain,Software,484.98
PROD10687,Vision-oriented well-modulated productivity,Hardware,440.72
PROD53575,LimeGreen Evidence,Consumables,337.33
PROD10961,Four,Consumables,253.49
PROD21641,GreenYellow Benefit,Subscription,459.94
PROD38126,DarkMagenta Position,Consumables,58.41
PROD46288,Thistle Fire,Software,472.29
PROD22167,Eye,Consumables,434.29
PROD66941,Great,Subscription,118.56
PROD60574,Special,Service,159.83
PROD58791,Strategy,Software,50.94
PROD36559,Change,Subscription,34.43
PROD85581,Again,Subscription,498.23
PROD63945,HoneyDew Time,Subscription,409.18
PROD19207,Upgradable foreground structure,Consumables,251.57
PROD34399,DarkGreen Sit,Subscription,33.68
PROD29743,Way,Software,336.03
PROD23340,Believe,Service,19.48
PROD87382,Front-line 4thgeneration structure,Software,496.93
PROD58467,PowderBlue Close,Subscription,349.65
PROD83038,Pressure,Consumables,62.51
PROD85118,Natural,Hardware,171.8
PROD05508,Plum Sort,Software,52.35
PROD32007,Azure Company,Software,154.46
PROD61953,Configurable real-time data-warehouse,Subscription,174.97
PROD42062,Decentralized coherent Local Area Network,Hardware,450.7
PROD23378,Compatible analyzing paradigm,Software,87.69
PROD49248,PaleTurquoise Free,Software,424.06
PROD46346,Wheat Opportunity,Subscription,15.82
PROD93117,Cause,Subscription,349.12
PROD54912,Centralized fault-tolerant analyzer,Service,270.88
PROD24696,De-engineered grid-enabled superstructure,Software,29.6
PROD27549,Hospital,Hardware,63.18
PROD13385,Diverse executive success,Hardware,100.71
PROD07762,Federal,Hardware,134.98
PROD36284,Near,Service,354.84
PROD80825,Beige Network,Subscription,190.92
PROD96943,DarkGreen Young,Subscription,285.3
PROD74574,Author,Subscription,181.23
PROD96607,Decentralized impactful throughput,Consumables,114.37
PROD14429,Thistle Explain,Hardware,268.72
PROD88488,Seamless systemic service-desk,Subscription,463.94
PROD27155,Extended bandwidth-monitored leverage,Consumables,482.07
PROD69531,IndianRed Action,Software,452.47
PROD84075,DarkGray Beyond,Subscription,85.61
PROD14187,SteelBlue Page,Subscription,400.43
PROD86107,Adaptive static groupware,Hardware,181.92
PROD38073,Player,Hardware,345.16
PROD03471,Fundamental systemic portal,Consumables,87.28
PROD86004,Networked bottom-line monitoring,Hardware,269.99
PROD37277,DarkGreen Team,Consumables,266.91
PROD20001,Best,Service,377.71
PROD04544,Recently,Service,280.43
PROD72269,HoneyDew Discussion,Service,399.38
PROD31390,Spend,Consumables,485.04
PROD98405,Quality-focused explicit firmware,Consumables,36.97
PROD23673,Pm,Service,276.65
PROD05324,Might,Hardware,254.82
PROD19711,Coral Modern,Software,203.93
PROD89007,Travel,Hardware,462.12
PROD78975,Synergized intangible frame,Hardware,365.88
PROD03469,Agent,Hardware,29.44
PROD23087,Business-focused bifurcated throughput,Software,122.39
PROD57352,Perform,Consumables,456.93
PROD95341,Out,Service,450.14
PROD07823,CornflowerBlue Ground,Subscription,201.33
PROD01279,Management,Software,423.8
PROD98253,Horizontal directional hardware,Consumables,474.29
PROD83911,Face-to-face homogeneous extranet,Software,328.92
PROD42326,LightSkyBlue So,Consumables,166.97
PROD49891,Hot,Hardware,18.15
PROD66601,LavenderBlush Figure,Service,213.51
PROD87438,Reality,Service,260.04
PROD54109,Organized object-oriented attitude,Software,309.95
PROD05334,Diverse value-added implementation,Service,95.57
PROD01764,Beige In,Consumables,162.82
PROD59627,Industry,Subscription,492.15
PROD85899,HoneyDew Ask,Subscription,256.04
PROD79349,Even,Service,347.05
PROD11155,SpringGreen Woman,Consumables,422.74
PROD94297,Persevering secondary attitude,Service,386.08
PROD92761,Balanced incremental matrix,Subscription,386.55
PROD96320,Beige Age,Hardware,24.73
PROD11333,DarkBlue Yard,Software,154.0
PROD55929,Advanced reciprocal middleware,Subscription,396.84
PROD72351,Quality,Consumables,389.35
PROD57434,Open-architected global pricing structure,Software,158.6
PROD69986,Actually,Software,65.39
PROD84370,Focused human-resource groupware,Service,339.28
PROD90309,Total regional orchestration,Consumables,376.86
PROD13102,Triple-buffered static toolset,Hardware,88.62
PROD15893,LightGreen Student,Service,390.13
PROD26833,Innovative global complexity,Consumables,411.93
PROD77180,BurlyWood Voice,Consumables,469.89
PROD80682,Offer,Service,27.39
PROD41033,Balanced stable open system,Service,81.56
PROD65853,Toward,Service,467.78
PROD84260,Look,Hardware,48.79
PROD42588,Profound reciprocal middleware,Subscription,496.33
PROD18948,Ground,Hardware,300.04
PROD76878,Quality-focused stable implementation,Consumables,470.84
PROD78780,Triple-buffered motivating focus group,Software,157.23
PROD67898,Expanded mobile contingency,Service,270.83
PROD25543,Cornsilk White,Service,474.84
PROD81384,Orchid Answer,Consumables,282.37
PROD51736,Matter,Subscription,366.76
PROD10166,Base,Service,63.66
PROD43227,OliveDrab Win,Subscription,25.36
PROD46399,Right-sized 6thgeneration application,Software,301.33
PROD23298,Need,Software,375.57
PROD67958,Number,Subscription,434.51
PROD42847,Fill,Subscription,96.1
PROD13740,Bring,Hardware,499.91
PROD03463,Notice,Subscription,211.52
PROD86104,Synchronized fresh-thinking methodology,Consumables,162.62
PROD45092,Yellow Color,Software,443.17
PROD36559,Streamlined secondary knowledgebase,Subscription,393.89
PROD57931,Proactive local contingency,Service,114.33
PROD71784,Wonder,Consumables,10.1
PROD69457,Ameliorated directional pricing structure,Software,283.59
PROD64333,Grass-roots human-resource monitoring,Hardware,397.19
PROD64990,Persistent system-worthy budgetary management,Consumables,194.0
PROD19173,Turquoise History,Subscription,203.93
PROD52025,Executive,Hardware,58.68
PROD03653,Win,Software,93.37
PROD00760,Sell,Service,377.6
PROD22313,In,Hardware,80.86
PROD43060,Optimized composite functionalities,Software,369.99
PROD75462,Mandatory local monitoring,Subscription,343.99
PROD38042,Innovative logistical groupware,Service,409.29
PROD74262,Business-focused multimedia projection,Subscription,412.7
PROD85027,Intuitive static Local Area Network,Software,118.63
PROD71374,SteelBlue Weight,Service,408.68
PROD84088,Rest,Service,233.68
PROD40363,Khaki Paper,Software,468.88
PROD49463,DarkBlue Able,Service,112.5
PROD72217,Laugh,Subscription,98.51
PROD07255,Turquoise Type,Subscription,423.46
PROD57000,FireBrick Imagine,Hardware,346.34
PROD94328,Goal,Consumables,300.28
PROD61005,Than,Hardware,283.93
PROD95814,Voice,Consumables,57.69
PROD94340,MediumSlateBlue Where,Consumables,25.67
PROD44871,Because,Hardware,160.04
PROD36611,Expanded explicit workforce,Subscription,437.43
PROD70922,SaddleBrown Final,Service,386.2
PROD95137,Tomato Author,Service,249.57
PROD87369,Implemented systemic migration,Hardware,333.03
PROD05148,Indigo Scientist,Hardware,389.25
PROD35447,Decentralized explicit customer loyalty,Software,272.05
PROD45891,Address,Subscription,124.79
PROD02473,MediumSeaGreen Society,Consumables,213.75
PROD44626,Customer-focused coherent toolset,Consumables,357.34
PROD15892,Gray Across,Hardware,333.17
PROD78959,Synergistic web-enabled functionalities,Hardware,146.95
PROD83200,Streamlined 4thgeneration parallelism,Service,384.43
PROD35634,LightSalmon Born,Software,460.68
PROD57280,Innovative foreground knowledgebase,Subscription,52.52
PROD76569,Coral Heavy,Hardware,131.96
PROD03486,Pink Admit,Consumables,488.96
PROD94341,Yellow Cut,Service,388.93
PROD86882,Enterprise-wide eco-centric Internet solution,Service,225.89
PROD43088,DeepSkyBlue Sit,Software,283.75
PROD59775,MistyRose Government,Hardware,36.94
PROD29262,FloralWhite Whom,Software,380.1
PROD46946,Security,Hardware,409.61
PROD26439,PapayaWhip Move,Consumables,186.22
PROD94749,DarkSeaGreen Tonight,Consumables,238.83
PROD53867,MediumSeaGreen Image,Subscription,368.91
PROD45025,Reverse-engineered tertiary pricing structure,Consumables,459.52
PROD84669,OrangeRed Play,Software,357.15
PROD76530,White Pull,Software,481.74
PROD97693,Ergonomic global challenge,Consumables,275.58
PROD53029,Synchronized mission-critical time-frame,Software,39.63
PROD98920,Lay,Service,29.28
PROD93082,Program,Subscription,421.19
PROD64076,Olive Onto,Hardware,214.61
PROD95796,Full,Consumables,380.03
PROD43354,Universal high-level capability,Software,205.23
PROD65431,HotPink Get,Software,470.62
PROD36402,Alone,Hardware,493.7
PROD31651,Assimilated intermediate leverage,Consumables,283.65
PROD87390,Force,Subscription,25.62
PROD50078,Front-line high-level protocol,Service,60.96
PROD04287,SkyBlue Right,Hardware,131.64
PROD28108,Ameliorated secondary implementation,Consumables,70.72
PROD54810,Distributed real-time approach,Service,394.0
PROD69872,Free,Consumables,481.29
PROD10118,Yellow Born,Hardware,385.81
PROD78979,MediumSpringGreen Billion,Consumables,467.25
PROD40166,LemonChiffon Feeling,Consumables,467.56
PROD30969,Digitized attitude-oriented pricing structure,Service,55.11
PROD34249,Down-sized 3rdgeneration instruction set,Consumables,463.75
PROD94517,Executive,Subscription,226.43
PROD64084,Treat,Consumables,42.26
PROD51687,Multi-lateral zero-defect complexity,Service,196.05
PROD08960,Open,Consumables,326.87
PROD87731,LimeGreen Myself,Subscription,495.31
PROD90925,SeaGreen Audience,Hardware,322.19
PROD47283,OrangeRed Near,Consumables,160.68
PROD07557,Multi-lateral neutral implementation,Consumables,304.52
PROD42760,LightSalmon Star,Software,294.84
PROD38446,Discuss,Subscription,240.51
PROD97438,Team-oriented 6thgeneration projection,Service,247.21
PROD82529,User-friendly needs-based architecture,Consumables,110.51
PROD11193,Intuitive multi-state budgetary management,Software,47.25
