cdc_table,cdc_op,cdc_ts,cdc_seq,customer_id,customer_name,country,created_at
erp_customers,U,2021-11-21,2,CUST47992,Ltd Lara,DE,2021-03-31
erp_customers,I,2020-02-29,1,CUST48065,and Sons Davis,,2020-02-29
erp_customers,I,2021-01-27,1,CUST48095,Maximize B2B Info-Mediaries,United States,2021-01-27
erp_customers,I,2022-10-31,1,CUST48105,and Sons Ramirez,DE,2022-10-31
erp_customers,I,2021-08-16,1,CUST48195,Streamline Integrated Relationships,CA,2021-08-16
erp_customers,U,2022-05-21,2,CUST48195,Streamline Integrated Relationships,Bouvet Island (Bouvetoya),2021-08-16
erp_customers,I,2020-05-21,1,CUST48299,Atkins Ltd,USA,2020-05-21
erp_customers,I,2020-02-25,1,CUST48308,"Rojas, Taylor and Holmes",Germany,2020-02-25
erp_customers,I,2020-09-11,1,CUST48311,Group Harvey,Cambodia,2020-09-11
erp_customers,I,2022-09-16,1,CUST48351,Drive Global Functionalities,Bhutan,2022-09-16
erp_customers,I,2022-03-10,1,CUST48390,Beck-Perez,USA,2022-03-10
erp_customers,D,2022-09-24,2,CUST48390,Beck-Perez,USA,2022-03-10
erp_customers,I,2022-11-01,1,CUST48486,Smith-James,Germany,2022-11-01
erp_customers,I,2021-06-01,1,CUST48504,Mendoza LLC,US,2021-06-01
erp_customers,U,2021-11-19,2,CUST48504,Miller-Leonard,US,2021-06-01
erp_customers,I,2022-09-23,1,CUST48561,LLC Brown,,2022-09-23
erp_customers,U,2023-09-10,2,CUST48561,Engage Strategic Methodologies,,2022-09-23
erp_customers,I,2022-06-18,1,CUST48611,Ltd Watts,Denmark,2022-06-18
erp_customers,I,2020-05-17,1,CUST48709,Extend Leading-Edge Communities,Germany,2020-05-17
erp_customers,I,2021-07-21,1,CUST48721,Juarez and Sons,CA,2021-07-21
erp_customers,D,2021-10-10,2,CUST48721,Juarez and Sons,CA,2021-07-21
erp_customers,I,2020-03-11,1,CUST48798,Unleash Dynamic Deliverables,Oman,2020-03-11
erp_customers,U,2020-08-26,2,CUST48798,Unleash Dynamic Deliverables,Canada,2020-03-11
erp_customers,I,2022-12-26,1,CUST48871,and Sons Williams,United States,2022-12-26
erp_customers,U,2023-10-31,2,CUST48871,Streamline Front-End Architectures,United States,2022-12-26
erp_customers,I,2021-04-11,1,CUST49074,Disintermediate Next-Generation Partnerships,USA,2021-04-11
erp_customers,U,2022-03-24,2,CUST49074,and Sons Campbell,USA,2021-04-11
erp_customers,I,2021-11-29,1,CUST49166,"Baldwin, Kline and May",,2021-11-29
erp_customers,U,2022-09-02,2,CUST49166,Soto Inc,,2021-11-29
erp_customers,I,2021-08-06,1,CUST49182,Whiteboard Turn-Key Mindshare,Germany,2021-08-06
erp_customers,U,2022-04-07,2,CUST49182,Whiteboard Turn-Key Mindshare,DE,2021-08-06
erp_customers,I,2020-05-29,1,CUST49274,Utilize B2B Convergence,Canada,2020-05-29
erp_customers,I,2022-10-07,1,CUST49292,Productize 24/7 Web Services,India,2022-10-07
erp_customers,I,2020-11-26,1,CUST49331,PLC Griffith,Germany,2020-11-26
erp_customers,U,2021-02-26,2,CUST49331,Visualize Turn-Key Niches,Germany,2020-11-26
erp_customers,I,2021-06-12,1,CUST49405,"Glenn, Brown and Michael",CA,2021-06-12
erp_customers,U,2021-11-29,2,CUST49405,"Glenn, Brown and Michael",United States,2021-06-12
erp_customers,I,2022-11-09,1,CUST49452,"Porter, Graham and York",US,2022-11-09
erp_customers,I,2020-11-27,1,CUST49458,Orchestrate Virtual Portals,Tokelau,2020-11-27
erp_customers,I,2020-06-05,1,CUST49463,"Brown, Deleon and Potter",US,2020-06-05
erp_customers,I,2021-05-30,1,CUST49526,Group Jones,India,2021-05-30
erp_customers,I,2021-02-02,1,CUST49601,Group Gross,IND,2021-02-02
erp_customers,U,2021-05-29,2,CUST49601,Group Gross,IND,2021-02-02
erp_customers,I,2021-08-02,1,CUST49604,Morgan LLC,USA,2021-08-02
erp_customers,U,2022-07-27,2,CUST49604,Morgan LLC,IND,2021-08-02
erp_customers,I,2021-10-04,1,CUST49672,"Stewart, Skinner and Guerrero",DE,2021-10-04
erp_customers,U,2022-01-25,2,CUST49672,"Stewart, Skinner and Guerrero",Bhutan,2021-10-04
erp_customers,I,2021-04-07,1,CUST49692,Ltd Price,India,2021-04-07
erp_customers,U,2021-11-23,2,CUST49692,LLC Allen,India,2021-04-07
erp_customers,I,2022-04-18,1,CUST49771,Synergize Impactful Web-Readiness,United States,2022-04-18
erp_customers,I,2021-04-17,1,CUST49788,Enhance Strategic Metrics,US,2021-04-17
erp_customers,U,2022-04-05,2,CUST49788,Seize Dynamic Schemas,US,2021-04-17
erp_customers,I,2020-11-17,1,CUST49799,Group Burke,IND,2020-11-17
erp_customers,U,2021-05-17,2,CUST49799,Group Burke,Germany,2020-11-17
erp_customers,I,2021-10-31,1,CUST49823,PLC Bennett,Canada,2021-10-31
erp_customers,U,2021-12-30,2,CUST49823,"Fuller, Stewart and Hebert",Canada,2021-10-31
erp_customers,I,2020-04-08,1,CUST49869,Young-Smith,USA,2020-04-08
erp_customers,I,2021-08-23,1,CUST49891,PLC Smith,Germany,2021-08-23
erp_customers,I,2021-12-30,1,CUST49978,Rodriguez LLC,IND,2021-12-30
erp_customers,U,2022-11-09,2,CUST49978,Aguilar-Mitchell,IND,2021-12-30
erp_customers,I,2022-03-21,1,CUST50108,Synergize Dot-Com Communities,US,2022-03-21
erp_customers,U,2022-03-26,2,CUST50108,Ltd Holmes,US,2022-03-21
erp_customers,I,2021-09-03,1,CUST50128,Harness Global Applications,India,2021-09-03
erp_customers,I,2021-03-26,1,CUST50177,Inc Cox,IND,2021-03-26
erp_customers,U,2021-12-29,2,CUST50177,Ltd Medina,IND,2021-03-26
erp_customers,I,2022-10-01,1,CUST50302,Iterate Efficient Deliverables,Germany,2022-10-01
erp_customers,I,2021-12-27,1,CUST50323,Productize Cross-Media E-Markets,Canada,2021-12-27
erp_customers,D,2022-01-29,2,CUST50323,Productize Cross-Media E-Markets,Canada,2021-12-27
erp_customers,I,2022-03-23,1,CUST50342,Inc Petty,India,2022-03-23
erp_customers,I,2020-05-22,1,CUST50388,"Brown, Higgins and Maynard",CA,2020-05-22
erp_customers,U,2020-07-18,2,CUST50388,PLC Peck,CA,2020-05-22
erp_customers,I,2020-07-15,1,CUST50472,Inc Ramirez,Canada,2020-07-15
erp_customers,I,2021-03-23,1,CUST50527,LLC Sanchez,India,2021-03-23
erp_customers,I,2022-04-12,1,CUST50553,Monetize Intuitive Functionalities,US,2022-04-12
erp_customers,I,2020-10-31,1,CUST50663,Mesh Revolutionary E-Services,,2020-10-31
erp_customers,D,2021-05-15,2,CUST50663,Mesh Revolutionary E-Services,,2020-10-31
erp_customers,I,2022-04-19,1,CUST50744,Innovate Interactive Users,USA,2022-04-19
erp_customers,U,2022-06-26,2,CUST50744,Innovate Interactive Users,Martinique,2022-04-19
erp_customers,I,2021-06-30,1,CUST50783,Re-Intermediate Cross-Platform Relationships,Colombia,2021-06-30
erp_customers,U,2021-09-01,2,CUST50783,Charles-Guzman,Colombia,2021-06-30
erp_customers,I,2020-11-03,1,CUST50838,Architect Dot-Com Content,Canada,2020-11-03
erp_customers,U,2020-11-12,2,CUST50838,Architect Dot-Com Content,US,2020-11-03
erp_customers,I,2020-07-31,1,CUST50882,PLC Robinson,USA,2020-07-31
erp_customers,U,2021-06-07,2,CUST50882,PLC Robinson,US,2020-07-31
erp_customers,I,2020-11-12,1,CUST50888,LLC Johnson,IND,2020-11-12
erp_customers,D,2021-04-21,2,CUST50888,LLC Johnson,IND,2020-11-12
erp_customers,I,2020-07-18,1,CUST50902,and Sons Bolton,United States,2020-07-18
erp_customers,I,2021-06-27,1,CUST50979,Benchmark World-Class Systems,United States,2021-06-27
erp_customers,I,2021-12-08,1,CUST50997,Tran-Wood,,2021-12-08
erp_customers,U,2021-12-23,2,CUST50997,Reinvent Interactive Experiences,,2021-12-08
erp_customers,I,2021-03-01,1,CUST51026,Revolutionize Ubiquitous E-Business,DE,2021-03-01
erp_customers,I,2022-01-30,1,CUST51027,Streamline Viral Action-Items,Germany,2022-01-30
erp_customers,U,2022-12-30,2,CUST51027,LLC Wilson,Germany,2022-01-30
erp_customers,I,2022-02-09,1,CUST51028,Group Dillon,India,2022-02-09
erp_customers,U,2022-12-06,2,CUST51028,Group Dillon,India,2022-02-09
erp_customers,D,2023-06-01,3,CUST51028,Group Dillon,India,2022-02-09
erp_customers,I,2020-07-04,1,CUST51144,Inc Hardy,CA,2020-07-04
erp_customers,I,2021-12-08,1,CUST51217,E-Enable Cross-Platform Infrastructures,Germany,2021-12-08
erp_customers,U,2022-03-06,2,CUST51217,E-Enable Cross-Platform Infrastructures,French Southern Territories,2021-12-08
erp_customers,I,2021-11-06,1,CUST51242,Inc Johnson,Ghana,2021-11-06
erp_customers,I,2020-06-09,1,CUST51253,Empower End-To-End Channels,,2020-06-09
erp_customers,I,2020-01-11,1,CUST51280,Ltd Bennett,USA,2020-01-11
erp_customers,D,2020-07-15,2,CUST51280,Ltd Bennett,USA,2020-01-11
erp_customers,I,2020-04-02,1,CUST51347,Innovate World-Class Technologies,Congo,2020-04-02
erp_customers,I,2020-03-29,1,CUST51396,Group Parks,US,2020-03-29
erp_customers,U,2021-01-07,2,CUST51396,Group Parks,DE,2020-03-29
erp_customers,I,2021-12-28,1,CUST51425,and Sons Martinez,Germany,2021-12-28
erp_customers,U,2022-01-01,2,CUST51425,and Sons Martinez,Canada,2021-12-28
erp_customers,I,2021-11-29,1,CUST51429,Architect Plug-And-Play Niches,IND,2021-11-29
erp_customers,I,2022-06-09,1,CUST51488,"Nelson, Carroll and Medina",United States,2022-06-09
erp_customers,I,2020-09-01,1,CUST51510,E-Enable Frictionless Info-Mediaries,USA,2020-09-01
erp_customers,D,2021-08-12,2,CUST51510,E-Enable Frictionless Info-Mediaries,USA,2020-09-01
erp_customers,I,2022-04-19,1,CUST51563,Orchestrate Viral Action-Items,Fiji,2022-04-19
erp_customers,U,2023-02-20,2,CUST51563,Orchestrate Viral Action-Items,North Macedonia,2022-04-19
erp_customers,I,2021-11-18,1,CUST51639,Williams-Marquez,United States,2021-11-18
erp_customers,I,2020-05-05,1,CUST51685,Engage Value-Added Methodologies,United States,2020-05-05
erp_customers,U,2020-10-29,2,CUST51685,Harness 24/365 Relationships,United States,2020-05-05
erp_customers,I,2020-07-24,1,CUST51700,Murphy Ltd,United States,2020-07-24
erp_customers,I,2022-09-05,1,CUST51722,Maximize Synergistic Experiences,,2022-09-05
erp_customers,U,2022-12-06,2,CUST51722,Inc Blair,,2022-09-05
erp_customers,D,2023-01-21,3,CUST51722,Inc Blair,,2022-09-05
erp_customers,I,2021-03-15,1,CUST51761,and Sons Decker,CA,2021-03-15
erp_customers,I,2020-02-11,1,CUST51819,Inc Combs,Burundi,2020-02-11
erp_customers,U,2020-08-01,2,CUST51819,Kim-Sanchez,Burundi,2020-02-11
erp_customers,I,2020-09-02,1,CUST51846,Ltd Mckinney,United States,2020-09-02
erp_customers,I,2020-03-28,1,CUST51922,and Sons Smith,USA,2020-03-28
erp_customers,U,2020-08-30,2,CUST51922,"Brooks, Jones and Wilson",USA,2020-03-28
erp_customers,D,2021-08-25,3,CUST51922,"Brooks, Jones and Wilson",USA,2020-03-28
erp_customers,I,2022-11-01,1,CUST51971,"Jordan, Garcia and Yu",IND,2022-11-01
erp_customers,U,2023-09-14,2,CUST51971,"Jordan, Garcia and Yu",Germany,2022-11-01
erp_customers,I,2021-11-02,1,CUST51996,PLC Fuentes,DE,2021-11-02
erp_customers,U,2022-05-01,2,CUST51996,Mitchell Ltd,DE,2021-11-02
erp_customers,I,2022-11-28,1,CUST52049,Synthesize Turn-Key Initiatives,Somalia,2022-11-28
erp_customers,D,2023-04-12,2,CUST52049,Synthesize Turn-Key Initiatives,Somalia,2022-11-28
erp_customers,I,2022-09-08,1,CUST52088,Bowen-Fuller,CA,2022-09-08
erp_customers,U,2023-02-19,2,CUST52088,Inc Mcbride,CA,2022-09-08
erp_customers,I,2020-08-18,1,CUST52165,Ltd Taylor,USA,2020-08-18
erp_customers,U,2020-10-22,2,CUST52165,Ltd Taylor,CA,2020-08-18
erp_customers,I,2021-07-19,1,CUST52166,Lewis-Salinas,,2021-07-19
erp_customers,I,2020-12-02,1,CUST52167,"Hopkins, Montgomery and Mccullough",IND,2020-12-02
erp_customers,I,2021-07-24,1,CUST52220,Revolutionize Collaborative Metrics,Iran,2021-07-24
erp_customers,I,2021-08-12,1,CUST52263,E-Enable Efficient Channels,CA,2021-08-12
erp_customers,U,2022-08-12,2,CUST52263,Group Mcdowell,CA,2021-08-12
erp_customers,I,2021-09-13,1,CUST52287,Group White,Hungary,2021-09-13
erp_customers,D,2022-02-17,2,CUST52287,Group White,Hungary,2021-09-13
erp_customers,I,2020-10-14,1,CUST52294,Rogers PLC,,2020-10-14
erp_customers,I,2020-04-17,1,CUST52298,Bowman-Cox,Canada,2020-04-17
erp_customers,U,2020-08-05,2,CUST52298,Group Mullins,Canada,2020-04-17
erp_customers,I,2021-07-06,1,CUST52458,Craig-Park,Canada,2021-07-06
erp_customers,U,2021-10-16,2,CUST52458,"Adams, Hill and Anderson",Canada,2021-07-06
erp_customers,I,2020-08-12,1,CUST52466,"Murphy, Hughes and Miller",Canada,2020-08-12
erp_customers,I,2022-02-22,1,CUST52481,Inc Lopez,Germany,2022-02-22
erp_customers,I,2021-11-25,1,CUST52548,Re-Intermediate Viral Interfaces,,2021-11-25
erp_customers,U,2022-04-12,2,CUST52548,Re-Intermediate Viral Interfaces,Germany,2021-11-25
erp_customers,I,2020-09-29,1,CUST52571,Smith-Brandt,IND,2020-09-29
erp_customers,U,2020-11-22,2,CUST52571,Iterate Web-Enabled E-Business,IND,2020-09-29
erp_customers,I,2021-10-15,1,CUST52614,Inc Callahan,US,2021-10-15
erp_customers,I,2020-08-24,1,CUST52657,LLC Chase,USA,2020-08-24
erp_customers,D,2021-03-29,2,CUST52657,LLC Chase,USA,2020-08-24
erp_customers,I,2022-07-16,1,CUST52708,Clark Inc,Falkland Islands (Malvinas),2022-07-16
erp_customers,I,2021-01-22,1,CUST52709,Architect Interactive Web Services,DE,2021-01-22
erp_customers,I,2022-11-02,1,CUST52738,Expedite Out-Of-The-Box Vortals,US,2022-11-02
erp_customers,U,2022-12-10,2,CUST52738,Streamline Transparent Vortals,US,2022-11-02
erp_customers,I,2022-07-18,1,CUST52742,Brand Holistic E-Services,United States,2022-07-18
erp_customers,U,2022-11-22,2,CUST52742,Brand Holistic E-Services,Germany,2022-07-18
erp_customers,I,2020-03-18,1,CUST52831,Streamline Intuitive Content,DE,2020-03-18
erp_customers,U,2020-07-16,2,CUST52831,Streamline Intuitive Content,United States,2020-03-18
erp_customers,I,2021-07-06,1,CUST52889,Exploit Collaborative Supply-Chains,USA,2021-07-06
erp_customers,U,2022-05-20,2,CUST52889,Synergize Customized Users,USA,2021-07-06
erp_customers,I,2021-02-04,1,CUST52943,Envisioneer Ubiquitous Roi,United States,2021-02-04
erp_customers,I,2020-08-06,1,CUST52944,"Paul, Oconnor and Rodriguez",India,2020-08-06
erp_customers,I,2021-06-13,1,CUST53018,PLC Orozco,USA,2021-06-13
erp_customers,U,2021-12-29,2,CUST53018,LLC Thompson,USA,2021-06-13
erp_customers,I,2022-08-04,1,CUST53027,Vincent Group,United States,2022-08-04
erp_customers,U,2022-12-28,2,CUST53027,Ltd King,United States,2022-08-04
erp_customers,I,2020-07-31,1,CUST53030,PLC Gordon,USA,2020-07-31
erp_customers,U,2021-03-29,2,CUST53030,Streamline Cutting-Edge Technologies,USA,2020-07-31
erp_customers,I,2021-01-27,1,CUST53052,Brand Magnetic E-Markets,Libyan Arab Jamahiriya,2021-01-27
erp_customers,I,2021-05-02,1,CUST53101,Group Fisher,DE,2021-05-02
erp_customers,U,2021-05-11,2,CUST53101,Inc Ferrell,DE,2021-05-02
erp_customers,I,2020-01-13,1,CUST53153,Ltd Warren,United States,2020-01-13
erp_customers,I,2022-06-23,1,CUST53173,"Watts, Montgomery and Reynolds",US,2022-06-23
erp_customers,I,2021-12-16,1,CUST53350,Thompson-Bonilla,Germany,2021-12-16
erp_customers,I,2021-06-30,1,CUST53449,PLC Roth,USA,2021-06-30
erp_customers,U,2022-06-19,2,CUST53449,Evolve User-Centric Content,USA,2021-06-30
erp_customers,I,2022-10-31,1,CUST53535,Iterate Intuitive Initiatives,Canada,2022-10-31
erp_customers,I,2022-12-10,1,CUST53545,"Walls, Chen and Harris",USA,2022-12-10
erp_customers,U,2022-12-30,2,CUST53545,"Walls, Chen and Harris",USA,2022-12-10
erp_customers,I,2022-12-23,1,CUST53598,Mesh Compelling Technologies,IND,2022-12-23
erp_customers,I,2020-08-24,1,CUST53656,"Davis, Robinson and Werner",IND,2020-08-24
erp_customers,I,2022-03-02,1,CUST53762,and Sons Yates,Saint Kitts and Nevis,2022-03-02
erp_customers,I,2020-04-23,1,CUST53849,Group Taylor,Antarctica (the territory South of 60 deg S),2020-04-23
erp_customers,I,2020-06-10,1,CUST53888,Disintermediate Proactive Web Services,USA,2020-06-10
erp_customers,I,2020-03-16,1,CUST53953,Streamline Cross-Media E-Services,DE,2020-03-16
erp_customers,U,2020-10-14,2,CUST53953,Fitzgerald-King,DE,2020-03-16
erp_customers,D,2021-03-18,3,CUST53953,Fitzgerald-King,DE,2020-03-16
erp_customers,I,2021-03-28,1,CUST53971,Ltd Perez,IND,2021-03-28
erp_customers,U,2021-04-18,2,CUST53971,Transform Transparent Models,IND,2021-03-28
erp_customers,D,2021-11-03,3,CUST53971,Transform Transparent Models,IND,2021-03-28
erp_customers,I,2020-08-01,1,CUST54000,Lopez Group,United States,2020-08-01
erp_customers,U,2021-05-02,2,CUST54000,LLC Cunningham,United States,2020-08-01
erp_customers,I,2020-04-06,1,CUST54002,Productize Impactful Web Services,India,2020-04-06
erp_customers,U,2021-03-24,2,CUST54002,Productize Impactful Web Services,CA,2020-04-06
erp_customers,I,2020-09-02,1,CUST54019,Ltd Arroyo,Germany,2020-09-02
erp_customers,I,2022-12-12,1,CUST54048,Engage Out-Of-The-Box Bandwidth,DE,2022-12-12
erp_customers,U,2023-04-08,2,CUST54048,LLC Delgado,DE,2022-12-12
erp_customers,I,2021-08-31,1,CUST54058,Incubate Interactive E-Business,DE,2021-08-31
erp_customers,I,2020-12-02,1,CUST54075,Inc Richardson,Germany,2020-12-02
erp_customers,I,2020-07-12,1,CUST54077,Unleash E-Business Web Services,Canada,2020-07-12
erp_customers,U,2020-11-08,2,CUST54077,Unleash E-Business Web Services,United States,2020-07-12
erp_customers,I,2021-10-22,1,CUST54124,Walter Ltd,,2021-10-22
erp_customers,I,2022-01-19,1,CUST54144,"Pratt, Burton and Davis",US,2022-01-19
erp_customers,I,2021-04-03,1,CUST54157,Jackson Group,United States,2021-04-03
erp_customers,I,2020-06-14,1,CUST54173,Gillespie Ltd,Peru,2020-06-14
erp_customers,D,2021-04-06,2,CUST54173,Gillespie Ltd,Peru,2020-06-14
erp_customers,I,2022-09-08,1,CUST54176,Disintermediate Bricks-And-Clicks Web-Readiness,US,2022-09-08
erp_customers,U,2023-03-11,2,CUST54176,"Jacobs, Anderson and Johnson",US,2022-09-08
erp_customers,I,2020-10-27,1,CUST54299,Implement Efficient Methodologies,,2020-10-27
erp_customers,I,2020-12-20,1,CUST54327,Ltd Huang,El Salvador,2020-12-20
erp_customers,I,2020-05-20,1,CUST54364,Drive Holistic Supply-Chains,DE,2020-05-20
erp_customers,U,2020-11-05,2,CUST54364,Drive Holistic Supply-Chains,Canada,2020-05-20
erp_customers,I,2020-08-17,1,CUST54374,PLC Lamb,United States,2020-08-17
erp_customers,I,2020-05-21,1,CUST54378,E-Enable Magnetic Convergence,CA,2020-05-21
erp_customers,I,2020-07-21,1,CUST54515,and Sons Jackson,Canada,2020-07-21
erp_customers,I,2022-07-18,1,CUST54582,"Johnson, Rasmussen and Cruz",US,2022-07-18
erp_customers,U,2022-10-02,2,CUST54582,"Murphy, Coffey and Williams",US,2022-07-18
erp_customers,D,2022-10-22,3,CUST54582,"Murphy, Coffey and Williams",US,2022-07-18
erp_customers,I,2022-05-21,1,CUST54588,and Sons Waters,US,2022-05-21
erp_customers,I,2022-09-09,1,CUST54589,Williams-Contreras,DE,2022-09-09
erp_customers,I,2022-09-17,1,CUST54589,Deploy Cross-Platform Eyeballs,Canada,2022-09-17
erp_customers,U,2023-05-09,2,CUST54589,Williams-Contreras,Congo,2022-09-09
erp_customers,U,2023-09-11,2,CUST54589,Deploy Cross-Platform Eyeballs,Germany,2022-09-17
erp_customers,I,2021-02-26,1,CUST54593,Deliver Dot-Com Users,USA,2021-02-26
erp_customers,I,2020-02-28,1,CUST54703,Inc Sanders,Germany,2020-02-28
erp_customers,U,2020-04-19,2,CUST54703,Re-Intermediate Killer Supply-Chains,Germany,2020-02-28
erp_customers,I,2020-06-07,1,CUST54749,"Rodriguez, Dennis and Schmidt",US,2020-06-07
erp_customers,I,2021-08-07,1,CUST54777,Group Davis,India,2021-08-07
erp_customers,I,2022-09-25,1,CUST54779,Inc Olsen,Germany,2022-09-25
erp_customers,I,2022-02-07,1,CUST54815,Monetize Visionary E-Markets,IND,2022-02-07
erp_customers,I,2022-09-12,1,CUST54969,LLC Wolfe,USA,2022-09-12
erp_customers,I,2020-06-03,1,CUST54993,Innovate Viral Action-Items,India,2020-06-03
erp_customers,U,2021-01-04,2,CUST54993,Innovate Viral Action-Items,India,2020-06-03
erp_customers,I,2020-06-28,1,CUST55050,LLC Sanchez,DE,2020-06-28
erp_customers,D,2021-03-26,2,CUST55050,LLC Sanchez,DE,2020-06-28
erp_customers,I,2022-01-21,1,CUST55096,"Kim, Cox and Diaz",United States of America,2022-01-21
erp_customers,U,2022-03-10,2,CUST55096,"Kim, Cox and Diaz",Armenia,2022-01-21
erp_customers,I,2022-10-17,1,CUST55126,"Moss, Powers and Jones",India,2022-10-17
erp_customers,U,2023-04-25,2,CUST55126,"Moss, Powers and Jones",USA,2022-10-17
erp_customers,I,2022-08-10,1,CUST55193,Martin LLC,,2022-08-10
erp_customers,U,2023-02-23,2,CUST55193,Martin LLC,Canada,2022-08-10
erp_customers,I,2020-07-03,1,CUST55301,Orchestrate Clicks-And-Mortar Info-Mediaries,United States,2020-07-03
erp_customers,I,2022-10-03,1,CUST55386,Miller Inc,USA,2022-10-03
erp_customers,U,2023-05-28,2,CUST55386,Andrews Inc,USA,2022-10-03
erp_customers,I,2021-05-12,1,CUST55396,Group Lewis,United States,2021-05-12
erp_customers,I,2020-02-29,1,CUST55441,Sullivan PLC,Bangladesh,2020-02-29
erp_customers,D,2020-11-24,2,CUST55441,Sullivan PLC,Bangladesh,2020-02-29
erp_customers,I,2022-10-09,1,CUST55452,and Sons Mayer,IND,2022-10-09
erp_customers,U,2023-09-02,2,CUST55452,and Sons Mayer,US,2022-10-09
erp_customers,I,2020-05-18,1,CUST55461,"Smith, Crawford and Reed",,2020-05-18
erp_customers,U,2021-01-02,2,CUST55461,"Smith, Crawford and Reed",CA,2020-05-18
erp_customers,D,2021-10-24,3,CUST55461,"Smith, Crawford and Reed",CA,2020-05-18
erp_customers,I,2021-10-30,1,CUST55526,Hawkins PLC,Germany,2021-10-30
erp_customers,U,2021-11-15,2,CUST55526,Hawkins PLC,US,2021-10-30
erp_customers,I,2021-01-04,1,CUST55565,Group Wong,India,2021-01-04
erp_customers,U,2021-05-16,2,CUST55565,Group Wong,IND,2021-01-04
erp_customers,I,2022-09-19,1,CUST55580,Synergize Cutting-Edge Infrastructures,USA,2022-09-19
erp_customers,U,2023-07-30,2,CUST55580,Synergize Cutting-Edge Infrastructures,United States,2022-09-19
erp_customers,I,2020-11-19,1,CUST55657,Reinvent Sticky Relationships,CA,2020-11-19
erp_customers,I,2020-12-31,1,CUST55686,Inc Bates,Germany,2020-12-31
erp_customers,I,2020-01-14,1,CUST55712,Ltd Manning,Mauritius,2020-01-14
erp_customers,U,2020-02-05,2,CUST55712,Ltd Manning,US,2020-01-14
erp_customers,I,2021-10-31,1,CUST55721,Engage Efficient E-Business,IND,2021-10-31
erp_customers,I,2020-11-09,1,CUST55748,Ltd Espinoza,Canada,2020-11-09
erp_customers,D,2020-11-30,2,CUST55748,Ltd Espinoza,Canada,2020-11-09
erp_customers,I,2020-02-01,1,CUST55764,Leverage Leading-Edge Action-Items,India,2020-02-01
erp_customers,I,2022-04-26,1,CUST55952,Evolve Mission-Critical Communities,USA,2022-04-26
erp_customers,D,2022-10-26,2,CUST55952,Evolve Mission-Critical Communities,USA,2022-04-26
erp_customers,I,2020-06-12,1,CUST56008,and Sons Reeves,Germany,2020-06-12
erp_customers,I,2022-12-24,1,CUST56019,Embrace Wireless Paradigms,United States,2022-12-24
erp_customers,I,2020-01-06,1,CUST56022,LLC George,United States,2020-01-06
erp_customers,U,2020-09-27,2,CUST56022,Redefine B2B Mindshare,United States,2020-01-06
erp_customers,D,2021-02-02,3,CUST56022,Redefine B2B Mindshare,United States,2020-01-06
erp_customers,I,2020-05-25,1,CUST56040,Enable Intuitive Niches,India,2020-05-25
erp_customers,U,2020-10-17,2,CUST56040,Innovate Rich Bandwidth,India,2020-05-25
erp_customers,I,2021-06-08,1,CUST56142,Cuevas PLC,Canada,2021-06-08
erp_customers,U,2022-02-13,2,CUST56142,Cuevas PLC,IND,2021-06-08
erp_customers,D,2023-01-01,3,CUST56142,Cuevas PLC,IND,2021-06-08
erp_customers,I,2022-10-18,1,CUST56173,Howard Group,Canada,2022-10-18
erp_customers,I,2021-09-05,1,CUST56195,Revolutionize User-Centric Interfaces,USA,2021-09-05
erp_customers,U,2022-01-04,2,CUST56195,Revolutionize User-Centric Interfaces,Qatar,2021-09-05
erp_customers,I,2022-11-27,1,CUST56196,Meadows-Richard,Germany,2022-11-27
erp_customers,I,2020-11-25,1,CUST56202,"Phillips, Martinez and Fisher",Germany,2020-11-25
erp_customers,U,2021-11-12,2,CUST56202,"Phillips, Martinez and Fisher",USA,2020-11-25
erp_customers,D,2022-05-06,3,CUST56202,"Phillips, Martinez and Fisher",USA,2020-11-25
erp_customers,I,2021-07-12,1,CUST56266,Envisioneer Synergistic Vortals,India,2021-07-12
erp_customers,U,2022-01-30,2,CUST56266,Boyd-Baker,India,2021-07-12
erp_customers,D,2022-09-25,3,CUST56266,Boyd-Baker,India,2021-07-12
erp_customers,I,2022-05-31,1,CUST56331,Montgomery-Johnson,US,2022-05-31
erp_customers,I,2021-06-18,1,CUST56411,Scott-Kennedy,Germany,2021-06-18
erp_customers,I,2020-09-18,1,CUST56515,Maximize Mission-Critical Initiatives,Serbia,2020-09-18
erp_customers,I,2020-08-14,1,CUST56541,Synergize Wireless Metrics,United States,2020-08-14
erp_customers,I,2021-10-05,1,CUST56593,Expedite B2C Convergence,DE,2021-10-05
erp_customers,I,2021-03-27,1,CUST56623,Fischer-Nichols,US,2021-03-27
erp_customers,I,2020-05-06,1,CUST56706,Roberts-Landry,Gibraltar,2020-05-06
erp_customers,U,2020-11-30,2,CUST56706,LLC Zavala,Gibraltar,2020-05-06
erp_customers,I,2020-06-10,1,CUST56792,Hardin-Harris,US,2020-06-10
erp_customers,I,2020-12-02,1,CUST56985,Rivera Inc,IND,2020-12-02
erp_customers,I,2021-04-29,1,CUST57023,Davis LLC,India,2021-04-29
erp_customers,I,2020-06-07,1,CUST57060,Group Brown,IND,2020-06-07
erp_customers,I,2021-08-10,1,CUST57145,Drive Distributed Channels,United States,2021-08-10
erp_customers,U,2021-09-21,2,CUST57145,Utilize Cross-Platform Schemas,United States,2021-08-10
erp_customers,I,2022-01-14,1,CUST57146,LLC Cooper,CA,2022-01-14
