order_id,product_id,quantity,discount_pct
ORD46631,PROD80009,4,10
ORD50155,PROD87304,6,10
ORD68314,PROD27461,6,0
ORD85337,PROD10144,8,5
ORD76832,PROD00760,2,15
ORD93446,PROD57066,2,0
ORD99847,PROD73859,8,0
ORD42412,PROD26465,2,0
ORD39361,PROD64110,3,5
ORD81868,PROD98374,7,15
ORD13249,PROD48614,7,15
ORD07384,PROD87417,10,0
ORD34095,PROD46399,6,0
ORD62840,PROD20868,4,0
ORD63667,PROD00760,8,0
ORD56503,PROD15194,9,0
ORD68285,PROD01283,7,15
ORD01398,PROD69648,9,0
ORD81000,PROD51447,10,15
ORD19550,PROD07140,4,5
ORD42651,PROD59763,10,0
ORD46582,PROD14445,2,5
ORD39554,PROD39123,10,0
ORD13329,PROD63695,1,0
ORD82126,PROD36402,9,0
ORD99596,PROD73465,3,10
ORD01066,PROD43843,8,0
ORD89260,PROD87369,8,0
ORD67685,PROD54912,8,10
ORD32737,PROD50831,7,0
ORD47469,PROD70099,2,5
ORD47421,PROD11345,10,0
ORD77015,PROD28641,2,0
ORD06580,PROD07070,1,15
ORD71503,PROD84372,5,0
ORD82963,PROD97375,2,5
ORD70689,PROD58635,5,0
ORD21777,PROD75421,2,0
ORD96339,PROD53859,3,10
ORD66562,PROD83149,4,10
ORD36521,PROD65853,4,5
ORD95014,PROD63445,4,5
ORD05002,PROD86361,2,0
ORD23725,PROD38337,1,0
ORD80984,PROD71865,1,0
ORD21260,PROD90475,3,0
ORD86227,PROD37195,7,0
ORD10824,PROD90376,6,0
ORD66934,PROD73952,5,5
ORD47216,PROD86104,7,0
ORD29738,PROD30074,7,0
ORD32985,PROD26620,10,0
ORD42870,PROD98431,4,5
ORD73998,PROD89636,1,5
ORD16667,PROD84285,6,15
ORD50521,PROD16806,8,15
ORD95454,PROD06075,8,0
ORD21693,PROD73937,9,5
ORD54254,PROD63106,1,15
ORD96077,PROD97966,2,10
ORD62572,PROD71119,9,0
ORD58081,PROD62367,5,5
ORD39094,PROD59034,5,10
ORD06773,PROD33415,3,15
ORD74696,PROD16589,10,0
ORD53763,PROD49891,9,10
ORD10593,PROD59589,6,0
ORD14534,PROD18276,8,10
ORD48219,PROD91009,8,15
ORD14582,PROD57453,6,5
ORD45624,PROD86491,6,0
ORD14607,PROD61869,2,10
ORD31443,PROD02837,7,0
ORD11363,PROD36875,3,5
ORD54233,PROD51450,10,0
ORD07492,PROD23824,7,5
ORD53573,PROD55865,1,5
ORD83051,PROD83473,5,0
ORD19458,PROD71441,5,0
ORD63338,PROD09260,1,10
ORD87206,PROD38185,6,0
ORD14220,PROD92730,5,0
ORD37221,PROD84401,6,0
ORD35347,PROD95837,8,0
ORD07538,PROD03154,9,0
ORD13376,PROD95249,8,0
ORD16347,PROD36909,1,0
ORD33694,PROD93262,5,0
ORD46924,PROD64817,7,0
ORD20107,PROD90204,3,0
ORD06718,PROD37677,3,0
ORD30905,PROD15758,10,5
ORD20242,PROD35008,4,0
ORD24369,PROD63384,10,0
ORD85832,PROD92295,9,0
ORD00295,PROD35111,9,10
ORD80339,PROD33286,6,0
ORD74646,PROD10817,10,15
ORD46452,PROD01279,7,5
ORD49656,PROD83666,1,15
ORD97474,PROD38226,10,0
ORD58495,PROD52942,4,0
ORD13028,PROD15906,1,15
ORD41917,PROD92192,9,0
ORD34787,PROD78671,1,0
ORD61921,PROD25331,1,0
ORD16751,PROD75108,9,5
ORD09965,PROD33865,3,10
ORD16470,PROD46445,8,0
ORD33303,PROD44974,6,0
ORD31914,PROD67239,8,0
ORD22485,PROD02053,10,0
ORD79934,PROD74821,1,15
ORD06442,PROD91536,5,0
ORD69647,PROD71866,4,0
ORD76126,PROD63945,7,10
ORD82213,PROD13385,5,0
ORD57029,PROD05830,9,15
ORD48242,PROD17736,10,0
ORD02909,PROD16365,5,10
ORD02565,PROD92010,5,0
ORD81781,PROD42062,4,15
ORD94103,PROD60064,5,10
ORD35291,PROD84248,9,15
ORD97258,PROD38358,7,0
ORD08928,PROD87304,8,0
ORD11918,PROD78417,2,15
ORD05745,PROD15030,1,0
ORD49570,PROD86104,6,10
ORD80633,PROD40231,1,0
ORD41747,PROD86882,6,10
ORD35236,PROD24418,8,10
ORD46868,PROD88861,2,0
ORD82595,PROD08429,5,0
ORD92937,PROD30766,9,0
ORD19582,PROD11307,2,5
ORD37483,PROD50468,8,0
ORD63140,PROD86466,10,0
ORD58582,PROD58467,9,10
ORD62526,PROD71910,2,5
ORD19237,PROD45004,8,0
ORD07409,PROD57253,8,0
ORD47371,PROD56809,5,0
ORD25132,PROD91047,8,0
ORD66846,PROD25758,7,15
ORD14960,PROD90450,5,10
ORD35285,PROD73465,7,0
ORD44361,PROD84075,6,5
ORD45299,PROD37684,1,0
ORD82426,PROD43060,7,0
ORD48231,PROD10166,9,0
ORD72987,PROD25331,10,5
ORD93575,PROD59014,3,5
ORD96406,PROD92946,2,0
ORD38413,PROD94951,9,5
ORD25961,PROD37386,9,5
ORD76571,PROD52101,6,10
ORD84849,PROD22438,3,0
ORD48766,PROD31390,2,5
ORD82872,PROD95724,7,0
ORD16903,PROD02621,9,0
ORD49091,PROD65764,9,10
ORD93393,PROD48891,4,10
ORD89218,PROD38226,1,10
ORD63949,PROD01735,1,5
ORD39298,PROD88109,3,5
ORD71255,PROD53092,2,0
ORD37257,PROD70324,10,0
ORD33054,PROD01558,2,5
ORD99847,PROD47586,4,0
ORD71319,PROD06434,7,0
ORD19166,PROD47283,4,0
ORD07872,PROD23378,7,5
ORD81626,PROD09530,9,0
ORD46686,PROD92980,9,0
ORD14790,PROD36854,3,15
ORD41930,PROD68621,8,10
ORD71535,PROD15194,8,0
ORD22406,PROD59861,6,0
ORD06049,PROD36680,10,5
ORD68039,PROD85227,10,10
ORD95454,PROD39064,7,0
ORD09825,PROD69531,9,5
ORD37737,PROD37583,6,10
ORD98729,PROD06938,3,5
ORD44141,PROD07882,9,10
ORD73274,PROD22054,7,15
ORD05891,PROD41453,2,10
ORD03676,PROD47176,10,5
ORD69086,PROD51675,7,15
ORD56969,PROD36673,8,0
ORD86721,PROD27155,9,0
ORD83951,PROD98374,4,10
ORD11660,PROD50116,1,5
ORD53204,PROD98563,7,0
ORD62359,PROD36559,4,0
ORD18696,PROD26439,10,0
ORD53101,PROD13347,4,10
ORD08860,PROD82276,4,0
ORD69165,PROD18271,3,0
ORD81050,PROD26653,4,15
ORD79055,PROD94749,7,10
ORD76900,PROD91722,9,0
ORD83213,PROD92295,3,5
ORD31078,PROD05136,4,15
ORD39734,PROD83388,1,0
ORD91089,PROD38015,4,10
ORD13250,PROD79709,4,10
ORD63452,PROD10285,2,15
ORD51104,PROD30420,9,0
ORD04851,PROD36478,8,5
ORD15450,PROD00356,7,0
ORD72354,PROD74722,6,0
ORD84792,PROD36382,10,0
ORD71978,PROD70871,9,15
ORD99257,PROD69929,5,15
ORD08261,PROD10182,3,10
ORD15503,PROD26372,2,5
ORD38645,PROD58542,6,5
ORD47778,PROD46690,8,0
ORD24614,PROD19487,3,5
ORD78363,PROD60763,2,15
ORD36186,PROD69929,8,15
ORD32361,PROD76507,7,10
ORD99048,PROD11957,8,15
ORD60724,PROD50610,5,0
ORD80541,PROD61324,2,15
ORD19947,PROD95115,10,0
ORD58086,PROD53444,10,10
ORD37884,PROD40410,2,5
ORD41544,PROD38358,7,0
ORD24719,PROD28013,7,0
ORD19658,PROD56042,9,15
ORD80133,PROD19207,3,15
ORD34827,PROD57352,1,0
ORD38258,PROD74633,2,0
ORD27994,PROD34753,5,0
ORD87704,PROD35885,5,0
ORD51626,PROD26680,5,10
ORD95625,PROD53454,1,0
ORD73706,PROD56881,4,0
ORD78112,PROD21019,5,0
ORD70037,PROD38073,4,5
ORD41123,PROD87390,5,10
ORD83763,PROD35634,1,15
ORD45673,PROD71223,5,10
ORD15031,PROD21315,10,0
ORD16916,PROD06377,10,0
ORD47031,PROD97315,6,15
ORD36828,PROD44923,2,10
ORD38035,PROD76787,3,0
ORD32031,PROD11236,5,10
ORD20401,PROD41453,4,0
ORD50472,PROD94228,2,0
ORD44545,PROD62503,7,0
ORD55552,PROD02390,5,5
ORD94536,PROD86491,8,5
ORD25213,PROD69647,1,5
ORD84209,PROD44034,6,5
ORD45843,PROD73982,8,0
ORD57119,PROD63236,1,0
ORD65002,PROD29091,2,10
ORD87633,PROD29085,3,0
ORD10987,PROD07357,3,15
ORD68453,PROD38358,9,15
ORD22031,PROD22342,7,10
ORD12069,PROD99315,8,15
ORD11142,PROD19993,10,0
ORD84342,PROD38746,5,0
ORD19237,PROD42326,9,5
ORD10254,PROD97762,8,0
ORD85607,PROD52284,6,15
ORD85746,PROD63106,3,0
ORD22315,PROD37049,2,5
ORD27715,PROD16279,9,0
ORD61550,PROD16589,4,0
ORD66106,PROD00001,7,0
ORD87658,PROD29897,3,0
ORD13458,PROD56945,10,0
ORD55235,PROD44516,7,10
ORD92860,PROD61315,4,5
ORD96406,PROD27051,2,0
ORD39979,PROD01279,1,0
ORD42309,PROD64063,6,0
ORD94609,PROD75462,6,5
ORD43845,PROD46946,2,0
ORD68768,PROD21318,7,0
ORD64285,PROD75838,9,5
ORD88835,PROD01729,2,0
ORD58582,PROD25625,8,0
ORD19222,PROD91109,5,5
ORD29624,PROD45274,3,5
ORD86406,PROD70884,4,0
ORD94353,PROD58990,3,0
ORD65775,PROD78689,9,5
ORD65329,PROD96629,3,15
ORD47087,PROD66601,3,0
ORD13997,PROD43891,6,5
ORD44290,PROD56587,2,0
ORD55047,PROD24748,8,0
ORD72133,PROD56667,3,15
ORD99586,PROD78743,8,0
ORD05616,PROD02377,1,5
ORD71319,PROD41331,5,5
ORD72420,PROD48265,9,10
ORD64498,PROD27710,3,0
ORD29696,PROD41363,6,10
ORD81715,PROD62164,5,15
ORD69151,PROD65764,9,0
ORD30022,PROD49202,9,0
ORD64753,PROD40623,10,10
ORD43173,PROD65297,2,10
ORD09270,PROD58950,2,0
ORD12948,PROD85837,3,0
ORD69817,PROD49463,7,15
ORD19448,PROD87938,2,0
ORD96620,PROD47479,5,15
ORD71864,PROD98405,3,5
ORD89468,PROD90483,3,10
ORD30922,PROD42106,10,0
ORD82159,PROD25435,3,0
ORD03086,PROD51810,4,15
ORD67083,PROD68322,3,0
ORD66583,PROD37692,5,5
ORD03393,PROD14288,10,10
ORD52121,PROD02507,8,0
ORD77544,PROD97315,10,0
ORD16903,PROD46566,7,5
ORD58363,PROD35008,1,0
ORD19259,PROD98132,8,0
ORD48370,PROD41323,4,10
ORD76459,PROD08429,7,5
ORD97773,PROD28726,7,0
ORD00476,PROD50831,3,15
ORD57387,PROD65853,2,0
ORD36925,PROD08716,6,5
ORD34250,PROD37692,5,5
ORD84395,PROD25116,8,15
ORD86804,PROD80497,4,10
ORD38061,PROD08046,5,0
ORD16525,PROD15970,10,0
ORD85890,PROD18948,4,0
ORD43607,PROD89270,3,15
ORD47898,PROD86491,3,5
ORD99430,PROD42768,4,15
ORD41907,PROD21468,4,0
ORD79196,PROD29743,8,5
ORD00826,PROD56834,10,10
ORD21049,PROD21957,1,0
ORD30644,PROD43434,10,0
ORD82391,PROD13785,9,10
ORD81040,PROD92619,2,0
ORD05584,PROD67243,7,15
ORD31378,PROD50542,7,0
ORD27333,PROD07164,10,0
ORD66825,PROD48298,6,10
ORD16867,PROD22973,7,15
ORD15771,PROD56193,7,5
ORD94380,PROD80072,1,0
ORD63946,PROD51736,3,15
ORD35087,PROD24557,2,10
ORD32141,PROD13624,9,10
ORD86406,PROD87438,4,5
ORD66846,PROD40894,4,0
ORD57488,PROD53550,9,15
ORD49097,PROD30862,6,10
ORD95663,PROD07140,5,0
ORD34523,PROD96935,7,10
ORD24729,PROD38114,9,0
ORD01544,PROD70096,2,0
ORD65625,PROD00708,3,0
ORD01554,PROD91036,4,0
ORD21260,PROD01768,7,0
ORD83763,PROD01279,6,5
ORD69257,PROD05830,4,10
ORD68245,PROD00021,1,15
ORD52148,PROD57683,7,5
ORD78733,PROD01027,1,10
ORD42180,PROD55699,7,15
ORD85625,PROD73423,3,0
ORD31870,PROD10118,6,0
ORD25270,PROD68228,10,10
ORD73488,PROD83212,8,10
ORD67395,PROD42658,7,5
ORD85009,PROD11419,10,0
ORD41750,PROD77785,8,10
ORD42037,PROD89101,3,0
ORD47100,PROD05080,7,15
ORD44320,PROD89753,4,5
ORD04981,PROD26485,7,5
ORD91129,PROD02053,3,0
ORD21419,PROD04247,4,15
ORD72147,PROD94749,9,0
ORD92535,PROD32857,7,0
ORD73262,PROD36402,5,15
ORD73849,PROD69918,4,0
ORD35594,PROD42760,2,15
ORD62520,PROD15719,8,15
ORD64939,PROD61388,3,5
ORD65214,PROD25593,9,0
ORD38017,PROD63254,1,0
ORD02880,PROD50858,10,0
ORD16419,PROD60664,6,10
ORD26874,PROD50635,2,10
ORD85811,PROD98374,9,0
ORD59747,PROD98056,7,10
ORD51020,PROD66645,7,0
ORD20867,PROD89521,4,0
ORD11308,PROD45092,6,0
ORD25723,PROD70993,8,0
ORD08765,PROD04305,6,0
ORD35087,PROD51675,2,0
ORD04840,PROD07804,4,0
ORD78181,PROD18459,3,0
ORD20847,PROD66789,9,0
ORD44380,PROD56855,4,10
ORD79260,PROD29274,3,0
ORD76771,PROD29146,7,0
ORD16733,PROD53679,2,5
ORD48425,PROD89131,2,15
ORD34248,PROD73978,2,5
ORD72300,PROD43666,3,0
ORD57439,PROD86361,8,0
ORD85834,PROD06363,3,0
ORD36906,PROD90160,2,0
ORD73262,PROD05618,6,0
ORD88835,PROD87146,5,10
ORD85561,PROD07357,10,0
ORD44280,PROD90475,6,15
ORD33638,PROD88598,3,10
ORD92978,PROD98603,1,10
ORD99986,PROD00871,10,5
ORD11142,PROD51496,4,15
ORD06049,PROD41363,10,5
ORD32095,PROD95066,8,5
ORD37062,PROD63044,4,5
ORD56833,PROD69768,8,5
ORD79216,PROD89007,7,0
ORD63795,PROD42006,6,0
ORD04462,PROD27264,5,5
ORD67395,PROD65853,2,10
ORD54455,PROD87230,7,0
ORD73226,PROD72412,4,15
ORD24626,PROD41278,5,0
ORD62870,PROD38676,4,0
ORD29218,PROD73859,3,0
ORD61280,PROD10900,10,0
ORD80513,PROD90799,2,0
ORD96476,PROD73649,7,15
ORD66701,PROD86491,8,5
ORD39501,PROD56855,9,0
ORD14651,PROD19518,7,10
ORD21269,PROD56881,2,10
ORD29365,PROD63900,2,5
ORD22029,PROD99326,3,15
ORD25004,PROD02667,9,0
ORD50085,PROD61015,6,10
ORD34748,PROD37277,7,0
ORD13016,PROD60664,8,5
ORD06920,PROD53198,2,15
ORD49656,PROD02244,2,0
ORD17864,PROD78658,7,0
ORD81462,PROD61842,8,0
ORD54884,PROD10784,9,15
ORD41360,PROD50247,9,0
ORD62880,PROD56655,6,15
ORD39451,PROD53740,5,0
ORD69647,PROD68228,5,0
ORD74672,PROD42906,7,0
ORD58729,PROD49428,5,0
ORD31194,PROD51029,7,10
ORD94365,PROD71919,9,0
ORD66570,PROD56779,10,0
ORD11816,PROD86882,9,5
ORD68768,PROD45628,9,10
ORD66246,PROD50206,3,0
ORD58840,PROD85875,2,0
ORD73059,PROD26485,4,15
ORD18519,PROD84905,2,5
ORD54958,PROD12446,7,5
ORD99948,PROD01976,4,0
ORD74424,PROD82597,6,0
ORD47959,PROD58666,7,0
ORD25097,PROD78319,4,0
ORD66846,PROD95724,2,5
ORD02754,PROD00888,7,0
ORD78385,PROD85408,9,5
ORD52836,PROD19173,10,0
ORD48842,PROD08152,8,0
ORD37922,PROD32879,9,15
ORD04668,PROD53969,4,0
ORD87537,PROD65764,10,0
ORD47662,PROD48614,1,0
ORD42671,PROD96115,7,0
ORD30442,PROD40464,10,10
ORD79235,PROD18459,7,15
ORD09880,PROD91370,3,0
ORD78209,PROD54450,3,15
ORD78472,PROD25444,1,0
ORD23478,PROD00833,8,0
ORD55561,PROD07357,1,0
ORD57581,PROD86361,5,5
ORD65744,PROD83473,5,5
ORD07351,PROD36725,3,10
ORD33762,PROD63129,9,10
ORD84714,PROD86421,6,10
ORD39595,PROD42653,8,5
ORD46298,PROD63695,8,0
ORD44780,PROD72354,7,10
ORD64498,PROD55865,7,0
ORD12513,PROD42234,1,0
ORD16470,PROD88549,10,0
ORD83101,PROD02695,7,0
ORD46575,PROD84389,10,5
ORD66895,PROD09998,2,10
ORD30209,PROD56855,6,5
ORD60473,PROD01027,10,15
ORD85337,PROD92527,2,5
ORD58917,PROD66887,2,5
ORD78934,PROD75699,3,0
ORD92635,PROD72633,7,15
ORD65756,PROD82969,7,0
ORD66814,PROD62637,5,15
ORD39247,PROD32277,6,0
ORD10441,PROD89811,3,5
ORD89947,PROD43599,9,0
ORD19303,PROD13086,3,5
ORD12914,PROD80497,7,0
ORD90015,PROD20042,3,0
ORD33952,PROD02815,2,5
ORD44821,PROD23298,7,15
ORD71834,PROD77020,10,15
ORD23631,PROD38073,2,15
ORD67961,PROD33907,1,10
ORD85079,PROD22973,5,15
ORD51432,PROD66789,7,0
ORD51212,PROD20623,10,15
ORD90519,PROD36079,5,5
ORD44285,PROD62503,8,10
ORD32985,PROD14698,6,0
ORD80434,PROD20142,3,5
ORD81302,PROD85447,6,15
ORD82283,PROD20362,5,15
ORD51764,PROD40646,4,0
ORD61259,PROD16972,1,0
ORD16933,PROD40646,5,0
ORD47274,PROD62680,9,15
ORD16470,PROD44175,6,0
ORD53060,PROD57522,8,0
ORD12326,PROD42037,7,5
ORD34801,PROD48512,10,0
ORD38903,PROD40367,6,0
ORD59076,PROD02054,10,10
ORD95425,PROD69768,8,10
ORD66041,PROD53859,8,0
ORD80282,PROD97737,9,0
ORD04134,PROD85447,6,0
ORD39734,PROD18421,9,0
ORD55025,PROD84845,4,0
ORD85321,PROD50620,4,10
ORD71257,PROD97608,5,15
ORD19264,PROD72412,5,0
ORD10172,PROD96432,3,5
ORD68471,PROD96347,3,0
ORD69238,PROD39139,3,0
ORD77670,PROD71525,8,15
ORD55987,PROD66601,7,0
ORD84466,PROD78671,10,0
ORD78111,PROD68866,5,0
ORD84278,PROD65447,6,5
ORD58917,PROD03372,1,0
ORD76718,PROD09939,7,10
ORD94263,PROD96432,10,0
ORD98331,PROD10817,4,10
ORD57896,PROD51029,6,0
ORD11446,PROD32066,3,5
ORD26633,PROD09190,3,5
ORD19166,PROD83379,6,5
ORD65852,PROD91009,10,0
ORD00618,PROD35851,5,5
ORD83330,PROD56587,10,15
ORD78321,PROD15004,6,0
ORD24535,PROD65900,10,0
ORD84868,PROD01133,5,10
ORD91851,PROD72700,5,15
ORD86936,PROD68542,8,10
ORD20118,PROD29564,1,0
ORD21322,PROD14445,8,0
ORD68360,PROD30560,8,0
ORD57492,PROD32771,7,5
ORD89651,PROD53722,2,10
ORD50669,PROD90005,3,5
ORD35068,PROD93082,10,0
ORD74070,PROD81379,7,0
ORD92427,PROD04196,8,0
ORD34279,PROD17166,1,0
ORD88847,PROD87303,6,10
ORD11035,PROD29111,3,0
ORD21419,PROD80790,5,0
ORD05767,PROD35008,2,0
ORD02085,PROD48451,1,5
ORD88842,PROD02565,6,0
ORD84335,PROD73866,1,0
ORD41784,PROD87952,8,15
ORD62489,PROD76484,2,0
ORD29725,PROD37684,3,0
ORD11918,PROD45274,9,10
ORD04688,PROD74262,1,5
ORD88835,PROD26698,8,0
ORD90193,PROD88507,7,0
ORD26135,PROD23138,4,0
ORD08450,PROD65001,9,10
ORD82142,PROD78545,7,0
ORD56390,PROD00308,7,0
ORD85962,PROD69918,4,5
ORD16980,PROD91677,7,0
ORD65078,PROD06263,3,0
ORD16164,PROD74539,1,0
ORD33090,PROD42828,6,10
ORD11133,PROD25116,6,10
ORD05035,PROD20360,8,10
ORD06773,PROD34753,10,10
ORD76093,PROD55865,2,10
ORD78129,PROD14542,1,15
ORD55607,PROD07164,5,0
ORD55131,PROD23673,1,5
ORD62721,PROD50858,4,5
ORD32985,PROD09086,6,0
ORD15361,PROD44393,6,5
ORD24261,PROD66029,1,0
ORD23122,PROD62164,3,0
ORD20118,PROD80682,5,0
ORD50528,PROD29937,1,5
ORD11345,PROD46992,1,5
ORD64833,PROD08960,6,15
ORD29298,PROD42165,2,10
ORD67359,PROD77320,5,0
ORD98529,PROD19348,10,0
ORD54737,PROD03372,2,0
ORD36055,PROD04739,2,0
ORD88476,PROD62503,4,5
ORD32121,PROD42768,5,5
ORD21411,PROD98132,4,15
ORD12299,PROD50247,7,10
ORD35692,PROD11147,3,15
ORD95872,PROD71918,8,0
ORD72594,PROD26439,5,15
ORD74124,PROD36211,4,5
ORD57835,PROD97297,10,0
ORD13455,PROD28108,4,5
ORD67086,PROD35028,2,0
ORD17864,PROD83155,9,10
ORD54689,PROD13720,4,5
ORD83944,PROD29085,7,0
ORD51203,PROD54077,9,0
ORD88517,PROD09097,10,10
ORD54002,PROD73866,9,15
ORD77717,PROD07804,6,15
ORD23631,PROD62151,2,0
ORD79954,PROD32488,5,0
ORD30207,PROD97794,2,5
ORD92521,PROD14698,6,5
ORD65155,PROD49693,3,10
ORD77352,PROD35433,1,15
ORD97984,PROD30636,3,15
ORD93338,PROD21195,2,5
ORD11432,PROD83149,3,15
ORD28633,PROD82031,5,0
ORD08774,PROD86944,2,0
ORD73700,PROD39694,2,0
ORD28782,PROD68920,5,5
ORD05212,PROD46056,10,10
ORD89883,PROD69627,5,15
ORD95363,PROD80446,8,5
ORD09276,PROD78417,5,0
ORD40409,PROD96012,3,10
ORD36494,PROD89268,9,0
ORD10538,PROD98920,2,5
ORD55049,PROD47125,2,10
ORD88393,PROD28943,8,5
ORD69375,PROD64373,6,10
ORD46696,PROD19537,2,0
ORD85487,PROD21048,10,0
ORD00750,PROD23684,9,0
ORD37023,PROD39890,2,0
ORD23494,PROD84964,6,0
ORD83812,PROD17043,7,0
ORD03488,PROD10293,4,0
ORD20052,PROD56047,4,10
ORD09176,PROD87850,9,0
ORD40279,PROD34738,6,10
ORD58817,PROD78849,7,0
ORD85334,PROD62333,2,10
ORD68555,PROD53859,6,10
ORD12433,PROD83043,4,0
ORD15897,PROD31997,5,15
ORD53905,PROD29204,5,5
ORD73488,PROD73391,1,5
ORD66106,PROD30074,5,15
ORD83058,PROD74352,3,0
ORD94438,PROD10208,5,5
ORD78909,PROD44393,8,0
ORD37737,PROD36478,5,0
ORD30142,PROD28725,6,5
ORD43322,PROD14428,8,15
ORD41917,PROD89753,10,0
ORD26512,PROD89636,5,15
ORD85750,PROD72072,10,5
ORD76548,PROD44809,3,0
ORD00322,PROD80825,4,0
ORD36494,PROD43206,6,0
ORD65214,PROD37272,9,0
ORD31104,PROD41260,2,0
ORD47717,PROD38746,10,15
ORD19166,PROD85977,8,0
ORD08547,PROD75699,2,0
ORD71865,PROD13953,2,5
ORD42032,PROD13260,9,5
ORD61346,PROD43328,4,5
ORD41250,PROD38185,6,0
ORD74070,PROD98405,5,0
ORD87268,PROD02164,7,0
ORD12485,PROD97693,10,15
ORD39298,PROD44910,8,15
ORD88502,PROD78780,7,0
ORD54884,PROD27160,7,0
ORD02580,PROD57000,3,0
ORD79632,PROD19813,10,0
ORD97483,PROD98001,1,0
ORD84662,PROD73423,2,0
ORD50282,PROD23198,8,0
ORD78416,PROD88226,2,5
ORD46418,PROD46399,2,0
ORD82211,PROD63168,5,0
ORD67394,PROD63160,2,15
ORD95454,PROD35111,2,0
ORD05360,PROD66887,7,5
ORD14003,PROD23684,9,0
ORD55596,PROD91648,3,5
ORD60324,PROD18459,4,0
ORD66005,PROD81277,8,10
ORD03807,PROD44034,9,0
ORD74452,PROD98145,2,0
ORD68314,PROD42760,3,0
ORD48231,PROD65997,6,0
ORD02009,PROD39226,3,5
ORD29001,PROD28036,8,5
ORD30482,PROD42594,3,15
ORD20118,PROD02565,4,5
ORD08902,PROD47594,3,10
ORD65940,PROD43328,10,0
ORD82653,PROD67767,8,10
ORD54532,PROD97042,7,0
ORD44420,PROD63695,8,0
ORD68635,PROD09461,8,0
ORD35233,PROD84508,3,15
ORD60834,PROD18276,8,15
ORD88619,PROD60000,7,5
ORD76030,PROD01764,3,0
ORD58675,PROD21551,5,15
ORD34714,PROD35420,6,0
ORD63741,PROD65756,5,5
ORD78555,PROD35943,3,15
ORD96701,PROD56042,8,0
ORD16022,PROD05793,3,10
ORD26081,PROD72480,1,0
ORD55004,PROD10208,6,10
ORD70342,PROD53397,9,15
ORD09411,PROD38136,10,5
ORD81846,PROD27445,9,5
ORD64476,PROD85581,10,15
ORD35153,PROD75518,3,0
ORD21030,PROD09227,4,0
ORD83650,PROD90483,10,0
ORD68032,PROD82988,5,0
ORD83058,PROD85875,1,0
ORD68606,PROD17801,5,0
ORD44876,PROD17247,10,0
ORD48086,PROD16082,1,15
ORD63831,PROD18958,4,0
ORD15881,PROD10166,9,5
ORD26654,PROD63106,7,0
ORD55867,PROD83379,8,10
ORD25708,PROD75838,8,5
ORD89102,PROD41363,9,0
ORD78566,PROD04305,9,0
ORD45222,PROD00833,8,10
ORD29941,PROD76787,1,10
ORD15361,PROD23355,8,0
ORD51918,PROD18308,1,15
ORD75235,PROD79702,1,0
ORD89918,PROD53550,1,0
ORD62354,PROD78204,4,0
ORD39050,PROD95137,5,0
ORD25284,PROD16279,4,0
ORD11720,PROD87295,10,0
ORD56457,PROD80793,8,0
ORD34342,PROD38048,7,5
ORD76140,PROD90799,5,5
ORD76919,PROD90063,1,15
ORD74070,PROD94703,8,15
ORD10628,PROD43007,2,10
ORD02894,PROD21957,5,15
ORD75354,PROD81051,1,5
ORD74672,PROD55992,1,5
ORD11139,PROD26465,7,0
ORD38061,PROD00355,6,10
ORD86688,PROD16299,5,15
ORD55561,PROD66348,9,0
ORD26290,PROD86404,10,0
ORD76956,PROD99291,3,15
ORD00152,PROD14680,3,10
ORD05654,PROD29338,3,0
ORD25025,PROD31825,10,10
ORD57662,PROD10285,3,0
ORD30176,PROD07882,7,10
ORD56989,PROD47915,9,15
ORD18880,PROD53575,3,15
ORD84060,PROD42411,6,15
ORD70999,PROD98920,2,0
ORD84060,PROD29478,3,5
ORD84848,PROD46120,9,0
ORD72518,PROD13951,8,15
ORD00866,PROD11345,6,0
ORD28474,PROD24748,3,5
ORD50528,PROD38533,5,0
ORD72876,PROD75790,4,10
ORD73862,PROD50858,9,5
ORD19540,PROD22438,8,10
ORD58825,PROD69986,3,0
ORD97700,PROD68698,2,5
ORD13966,PROD09861,3,0
ORD35561,PROD35599,7,0
ORD87634,PROD10273,1,5
ORD75645,PROD13720,5,10
ORD21167,PROD59019,4,5
ORD83944,PROD58356,5,0
ORD13235,PROD18410,3,0
ORD55867,PROD83379,1,0
ORD16184,PROD65270,7,0
ORD24997,PROD31825,10,5
ORD16164,PROD31140,5,0
ORD96893,PROD21641,10,10
ORD76156,PROD01279,7,10
ORD05002,PROD66355,5,0
ORD78820,PROD93185,3,0
ORD04397,PROD27549,4,0
ORD59423,PROD16365,1,5
ORD14748,PROD26893,6,15
ORD35347,PROD90460,5,0
ORD19166,PROD71900,8,10
ORD90643,PROD54713,3,10
ORD58917,PROD87242,10,15
ORD91851,PROD78785,6,0
ORD84662,PROD27051,10,15
ORD89022,PROD20451,7,15
ORD61433,PROD98130,5,0
ORD83418,PROD07814,7,0
ORD02025,PROD95415,9,5
ORD70393,PROD27264,2,5
ORD25035,PROD59627,4,5
ORD13182,PROD30244,6,5
ORD67722,PROD02324,5,15
ORD88349,PROD49411,9,15
ORD79234,PROD92527,9,10
ORD15626,PROD56712,4,0
ORD67817,PROD66887,4,10
ORD33612,PROD02619,4,0
ORD19237,PROD42062,8,0
ORD24997,PROD96347,10,0
ORD76919,PROD53969,8,0
ORD17270,PROD21662,3,15
ORD11610,PROD25727,8,5
